filename,subset,so_id,fault_category,is_faulty,run_number,num_epochs,csv_path
31556268_Hyperparameter_0053.csv,buggy,31556268,Hyperparameter,True,53,50,data/training_logs/buggy/31556268_Hyperparameter_0053.csv
31556268_Hyperparameter_0054.csv,buggy,31556268,Hyperparameter,True,54,50,data/training_logs/buggy/31556268_Hyperparameter_0054.csv
31556268_Hyperparameter_0055.csv,buggy,31556268,Hyperparameter,True,55,50,data/training_logs/buggy/31556268_Hyperparameter_0055.csv
31556268_Hyperparameter_0056.csv,buggy,31556268,Hyperparameter,True,56,50,data/training_logs/buggy/31556268_Hyperparameter_0056.csv
31556268_Hyperparameter_0057.csv,buggy,31556268,Hyperparameter,True,57,50,data/training_logs/buggy/31556268_Hyperparameter_0057.csv
31556268_Hyperparameter_0058.csv,buggy,31556268,Hyperparameter,True,58,50,data/training_logs/buggy/31556268_Hyperparameter_0058.csv
31556268_Hyperparameter_0059.csv,buggy,31556268,Hyperparameter,True,59,50,data/training_logs/buggy/31556268_Hyperparameter_0059.csv
31556268_Hyperparameter_0060.csv,buggy,31556268,Hyperparameter,True,60,50,data/training_logs/buggy/31556268_Hyperparameter_0060.csv
31556268_Hyperparameter_0061.csv,buggy,31556268,Hyperparameter,True,61,50,data/training_logs/buggy/31556268_Hyperparameter_0061.csv
31556268_Hyperparameter_0062.csv,buggy,31556268,Hyperparameter,True,62,50,data/training_logs/buggy/31556268_Hyperparameter_0062.csv
31556268_Hyperparameter_0063.csv,buggy,31556268,Hyperparameter,True,63,50,data/training_logs/buggy/31556268_Hyperparameter_0063.csv
31556268_Hyperparameter_0064.csv,buggy,31556268,Hyperparameter,True,64,50,data/training_logs/buggy/31556268_Hyperparameter_0064.csv
31556268_Hyperparameter_0065.csv,buggy,31556268,Hyperparameter,True,65,50,data/training_logs/buggy/31556268_Hyperparameter_0065.csv
31556268_Hyperparameter_0066.csv,buggy,31556268,Hyperparameter,True,66,50,data/training_logs/buggy/31556268_Hyperparameter_0066.csv
31556268_Hyperparameter_0067.csv,buggy,31556268,Hyperparameter,True,67,50,data/training_logs/buggy/31556268_Hyperparameter_0067.csv
31556268_Hyperparameter_0068.csv,buggy,31556268,Hyperparameter,True,68,50,data/training_logs/buggy/31556268_Hyperparameter_0068.csv
31556268_Hyperparameter_0069.csv,buggy,31556268,Hyperparameter,True,69,50,data/training_logs/buggy/31556268_Hyperparameter_0069.csv
31556268_Hyperparameter_0070.csv,buggy,31556268,Hyperparameter,True,70,50,data/training_logs/buggy/31556268_Hyperparameter_0070.csv
31556268_Hyperparameter_0071.csv,buggy,31556268,Hyperparameter,True,71,50,data/training_logs/buggy/31556268_Hyperparameter_0071.csv
31556268_Hyperparameter_0072.csv,buggy,31556268,Hyperparameter,True,72,50,data/training_logs/buggy/31556268_Hyperparameter_0072.csv
31556268_Hyperparameter_0073.csv,buggy,31556268,Hyperparameter,True,73,50,data/training_logs/buggy/31556268_Hyperparameter_0073.csv
31556268_Hyperparameter_0074.csv,buggy,31556268,Hyperparameter,True,74,50,data/training_logs/buggy/31556268_Hyperparameter_0074.csv
31556268_Hyperparameter_0075.csv,buggy,31556268,Hyperparameter,True,75,50,data/training_logs/buggy/31556268_Hyperparameter_0075.csv
31556268_Layer_0001.csv,buggy,31556268,Layer,True,1,50,data/training_logs/buggy/31556268_Layer_0001.csv
31556268_Layer_0002.csv,buggy,31556268,Layer,True,2,50,data/training_logs/buggy/31556268_Layer_0002.csv
31556268_Layer_0003.csv,buggy,31556268,Layer,True,3,50,data/training_logs/buggy/31556268_Layer_0003.csv
31556268_Layer_0004.csv,buggy,31556268,Layer,True,4,50,data/training_logs/buggy/31556268_Layer_0004.csv
31556268_Layer_0005.csv,buggy,31556268,Layer,True,5,50,data/training_logs/buggy/31556268_Layer_0005.csv
31556268_Layer_0006.csv,buggy,31556268,Layer,True,6,50,data/training_logs/buggy/31556268_Layer_0006.csv
31556268_Layer_0007.csv,buggy,31556268,Layer,True,7,50,data/training_logs/buggy/31556268_Layer_0007.csv
31556268_Layer_0008.csv,buggy,31556268,Layer,True,8,50,data/training_logs/buggy/31556268_Layer_0008.csv
31556268_Layer_0009.csv,buggy,31556268,Layer,True,9,50,data/training_logs/buggy/31556268_Layer_0009.csv
31556268_Layer_0010.csv,buggy,31556268,Layer,True,10,50,data/training_logs/buggy/31556268_Layer_0010.csv
31556268_Layer_0011.csv,buggy,31556268,Layer,True,11,50,data/training_logs/buggy/31556268_Layer_0011.csv
31556268_Layer_0012.csv,buggy,31556268,Layer,True,12,50,data/training_logs/buggy/31556268_Layer_0012.csv
31556268_Layer_0013.csv,buggy,31556268,Layer,True,13,50,data/training_logs/buggy/31556268_Layer_0013.csv
31556268_Layer_0014.csv,buggy,31556268,Layer,True,14,50,data/training_logs/buggy/31556268_Layer_0014.csv
31556268_Layer_0015.csv,buggy,31556268,Layer,True,15,50,data/training_logs/buggy/31556268_Layer_0015.csv
31556268_Layer_0016.csv,buggy,31556268,Layer,True,16,50,data/training_logs/buggy/31556268_Layer_0016.csv
31556268_Layer_0017.csv,buggy,31556268,Layer,True,17,50,data/training_logs/buggy/31556268_Layer_0017.csv
31556268_Layer_0018.csv,buggy,31556268,Layer,True,18,50,data/training_logs/buggy/31556268_Layer_0018.csv
31556268_Layer_0019.csv,buggy,31556268,Layer,True,19,50,data/training_logs/buggy/31556268_Layer_0019.csv
31556268_Layer_0020.csv,buggy,31556268,Layer,True,20,50,data/training_logs/buggy/31556268_Layer_0020.csv
31556268_Layer_0021.csv,buggy,31556268,Layer,True,21,50,data/training_logs/buggy/31556268_Layer_0021.csv
31556268_Layer_0022.csv,buggy,31556268,Layer,True,22,50,data/training_logs/buggy/31556268_Layer_0022.csv
31556268_Layer_0023.csv,buggy,31556268,Layer,True,23,50,data/training_logs/buggy/31556268_Layer_0023.csv
31556268_Layer_0024.csv,buggy,31556268,Layer,True,24,50,data/training_logs/buggy/31556268_Layer_0024.csv
31556268_Layer_0025.csv,buggy,31556268,Layer,True,25,50,data/training_logs/buggy/31556268_Layer_0025.csv
31556268_Layer_0026.csv,buggy,31556268,Layer,True,26,50,data/training_logs/buggy/31556268_Layer_0026.csv
31556268_Layer_0027.csv,buggy,31556268,Layer,True,27,50,data/training_logs/buggy/31556268_Layer_0027.csv
31556268_Layer_0028.csv,buggy,31556268,Layer,True,28,50,data/training_logs/buggy/31556268_Layer_0028.csv
31556268_Layer_0029.csv,buggy,31556268,Layer,True,29,50,data/training_logs/buggy/31556268_Layer_0029.csv
31556268_Layer_0030.csv,buggy,31556268,Layer,True,30,50,data/training_logs/buggy/31556268_Layer_0030.csv
31556268_Layer_0031.csv,buggy,31556268,Layer,True,31,50,data/training_logs/buggy/31556268_Layer_0031.csv
31556268_Layer_0032.csv,buggy,31556268,Layer,True,32,50,data/training_logs/buggy/31556268_Layer_0032.csv
31556268_Layer_0033.csv,buggy,31556268,Layer,True,33,50,data/training_logs/buggy/31556268_Layer_0033.csv
31556268_Layer_0034.csv,buggy,31556268,Layer,True,34,50,data/training_logs/buggy/31556268_Layer_0034.csv
31556268_Layer_0035.csv,buggy,31556268,Layer,True,35,50,data/training_logs/buggy/31556268_Layer_0035.csv
31556268_Layer_0036.csv,buggy,31556268,Layer,True,36,50,data/training_logs/buggy/31556268_Layer_0036.csv
31556268_Layer_0037.csv,buggy,31556268,Layer,True,37,50,data/training_logs/buggy/31556268_Layer_0037.csv
31556268_Layer_0038.csv,buggy,31556268,Layer,True,38,50,data/training_logs/buggy/31556268_Layer_0038.csv
31556268_Layer_0039.csv,buggy,31556268,Layer,True,39,50,data/training_logs/buggy/31556268_Layer_0039.csv
31556268_Layer_0040.csv,buggy,31556268,Layer,True,40,50,data/training_logs/buggy/31556268_Layer_0040.csv
31556268_Loss_0001.csv,buggy,31556268,Loss,True,1,50,data/training_logs/buggy/31556268_Loss_0001.csv
31556268_Loss_0002.csv,buggy,31556268,Loss,True,2,50,data/training_logs/buggy/31556268_Loss_0002.csv
31556268_Loss_0003.csv,buggy,31556268,Loss,True,3,50,data/training_logs/buggy/31556268_Loss_0003.csv
31556268_Loss_0004.csv,buggy,31556268,Loss,True,4,50,data/training_logs/buggy/31556268_Loss_0004.csv
31556268_Loss_0005.csv,buggy,31556268,Loss,True,5,50,data/training_logs/buggy/31556268_Loss_0005.csv
31556268_Loss_0006.csv,buggy,31556268,Loss,True,6,50,data/training_logs/buggy/31556268_Loss_0006.csv
31556268_Loss_0007.csv,buggy,31556268,Loss,True,7,50,data/training_logs/buggy/31556268_Loss_0007.csv
31556268_Loss_0008.csv,buggy,31556268,Loss,True,8,50,data/training_logs/buggy/31556268_Loss_0008.csv
31556268_Loss_0009.csv,buggy,31556268,Loss,True,9,50,data/training_logs/buggy/31556268_Loss_0009.csv
31556268_Loss_0010.csv,buggy,31556268,Loss,True,10,50,data/training_logs/buggy/31556268_Loss_0010.csv
31556268_Loss_0011.csv,buggy,31556268,Loss,True,11,50,data/training_logs/buggy/31556268_Loss_0011.csv
31556268_Loss_0012.csv,buggy,31556268,Loss,True,12,50,data/training_logs/buggy/31556268_Loss_0012.csv
31556268_Loss_0013.csv,buggy,31556268,Loss,True,13,50,data/training_logs/buggy/31556268_Loss_0013.csv
31556268_Loss_0014.csv,buggy,31556268,Loss,True,14,50,data/training_logs/buggy/31556268_Loss_0014.csv
31556268_Loss_0015.csv,buggy,31556268,Loss,True,15,50,data/training_logs/buggy/31556268_Loss_0015.csv
31556268_Loss_0016.csv,buggy,31556268,Loss,True,16,50,data/training_logs/buggy/31556268_Loss_0016.csv
31556268_Loss_0017.csv,buggy,31556268,Loss,True,17,50,data/training_logs/buggy/31556268_Loss_0017.csv
31556268_Loss_0018.csv,buggy,31556268,Loss,True,18,50,data/training_logs/buggy/31556268_Loss_0018.csv
31556268_Loss_0019.csv,buggy,31556268,Loss,True,19,50,data/training_logs/buggy/31556268_Loss_0019.csv
31556268_Loss_0020.csv,buggy,31556268,Loss,True,20,50,data/training_logs/buggy/31556268_Loss_0020.csv
31556268_Loss_0021.csv,buggy,31556268,Loss,True,21,50,data/training_logs/buggy/31556268_Loss_0021.csv
31556268_Loss_0022.csv,buggy,31556268,Loss,True,22,50,data/training_logs/buggy/31556268_Loss_0022.csv
31556268_Loss_0023.csv,buggy,31556268,Loss,True,23,50,data/training_logs/buggy/31556268_Loss_0023.csv
31556268_Loss_0024.csv,buggy,31556268,Loss,True,24,50,data/training_logs/buggy/31556268_Loss_0024.csv
31556268_Loss_0025.csv,buggy,31556268,Loss,True,25,50,data/training_logs/buggy/31556268_Loss_0025.csv
31556268_Loss_0026.csv,buggy,31556268,Loss,True,26,50,data/training_logs/buggy/31556268_Loss_0026.csv
31556268_Loss_0027.csv,buggy,31556268,Loss,True,27,50,data/training_logs/buggy/31556268_Loss_0027.csv
31556268_Loss_0028.csv,buggy,31556268,Loss,True,28,50,data/training_logs/buggy/31556268_Loss_0028.csv
31556268_Loss_0029.csv,buggy,31556268,Loss,True,29,50,data/training_logs/buggy/31556268_Loss_0029.csv
31556268_Loss_0030.csv,buggy,31556268,Loss,True,30,50,data/training_logs/buggy/31556268_Loss_0030.csv
31556268_Loss_0031.csv,buggy,31556268,Loss,True,31,50,data/training_logs/buggy/31556268_Loss_0031.csv
31556268_Loss_0032.csv,buggy,31556268,Loss,True,32,50,data/training_logs/buggy/31556268_Loss_0032.csv
31556268_Loss_0033.csv,buggy,31556268,Loss,True,33,50,data/training_logs/buggy/31556268_Loss_0033.csv
31556268_Loss_0034.csv,buggy,31556268,Loss,True,34,50,data/training_logs/buggy/31556268_Loss_0034.csv
31556268_Loss_0035.csv,buggy,31556268,Loss,True,35,50,data/training_logs/buggy/31556268_Loss_0035.csv
31556268_Loss_0036.csv,buggy,31556268,Loss,True,36,50,data/training_logs/buggy/31556268_Loss_0036.csv
31556268_Loss_0037.csv,buggy,31556268,Loss,True,37,50,data/training_logs/buggy/31556268_Loss_0037.csv
31556268_Loss_0038.csv,buggy,31556268,Loss,True,38,50,data/training_logs/buggy/31556268_Loss_0038.csv
31556268_Loss_0039.csv,buggy,31556268,Loss,True,39,50,data/training_logs/buggy/31556268_Loss_0039.csv
31556268_Loss_0040.csv,buggy,31556268,Loss,True,40,50,data/training_logs/buggy/31556268_Loss_0040.csv
31556268_Loss_0041.csv,buggy,31556268,Loss,True,41,50,data/training_logs/buggy/31556268_Loss_0041.csv
31556268_Loss_0042.csv,buggy,31556268,Loss,True,42,50,data/training_logs/buggy/31556268_Loss_0042.csv
31556268_Loss_0043.csv,buggy,31556268,Loss,True,43,50,data/training_logs/buggy/31556268_Loss_0043.csv
31556268_Loss_0044.csv,buggy,31556268,Loss,True,44,50,data/training_logs/buggy/31556268_Loss_0044.csv
31556268_Loss_0045.csv,buggy,31556268,Loss,True,45,50,data/training_logs/buggy/31556268_Loss_0045.csv
31556268_Loss_0046.csv,buggy,31556268,Loss,True,46,50,data/training_logs/buggy/31556268_Loss_0046.csv
31556268_Loss_0047.csv,buggy,31556268,Loss,True,47,50,data/training_logs/buggy/31556268_Loss_0047.csv
31556268_Loss_0048.csv,buggy,31556268,Loss,True,48,50,data/training_logs/buggy/31556268_Loss_0048.csv
31556268_Loss_0049.csv,buggy,31556268,Loss,True,49,50,data/training_logs/buggy/31556268_Loss_0049.csv
31556268_Loss_0050.csv,buggy,31556268,Loss,True,50,50,data/training_logs/buggy/31556268_Loss_0050.csv
31556268_Loss_0051.csv,buggy,31556268,Loss,True,51,50,data/training_logs/buggy/31556268_Loss_0051.csv
31556268_Loss_0052.csv,buggy,31556268,Loss,True,52,50,data/training_logs/buggy/31556268_Loss_0052.csv
31556268_Loss_0053.csv,buggy,31556268,Loss,True,53,50,data/training_logs/buggy/31556268_Loss_0053.csv
31556268_Loss_0054.csv,buggy,31556268,Loss,True,54,50,data/training_logs/buggy/31556268_Loss_0054.csv
31556268_Loss_0055.csv,buggy,31556268,Loss,True,55,50,data/training_logs/buggy/31556268_Loss_0055.csv
31556268_Loss_0056.csv,buggy,31556268,Loss,True,56,50,data/training_logs/buggy/31556268_Loss_0056.csv
31556268_Loss_0057.csv,buggy,31556268,Loss,True,57,50,data/training_logs/buggy/31556268_Loss_0057.csv
31556268_Loss_0058.csv,buggy,31556268,Loss,True,58,50,data/training_logs/buggy/31556268_Loss_0058.csv
31556268_Loss_0059.csv,buggy,31556268,Loss,True,59,50,data/training_logs/buggy/31556268_Loss_0059.csv
31556268_Loss_0060.csv,buggy,31556268,Loss,True,60,50,data/training_logs/buggy/31556268_Loss_0060.csv
31556268_Loss_0061.csv,buggy,31556268,Loss,True,61,50,data/training_logs/buggy/31556268_Loss_0061.csv
31556268_Loss_0062.csv,buggy,31556268,Loss,True,62,50,data/training_logs/buggy/31556268_Loss_0062.csv
31556268_Loss_0063.csv,buggy,31556268,Loss,True,63,50,data/training_logs/buggy/31556268_Loss_0063.csv
31556268_Loss_0064.csv,buggy,31556268,Loss,True,64,50,data/training_logs/buggy/31556268_Loss_0064.csv
31556268_Loss_0065.csv,buggy,31556268,Loss,True,65,50,data/training_logs/buggy/31556268_Loss_0065.csv
31556268_Loss_0066.csv,buggy,31556268,Loss,True,66,50,data/training_logs/buggy/31556268_Loss_0066.csv
31556268_Loss_0067.csv,buggy,31556268,Loss,True,67,50,data/training_logs/buggy/31556268_Loss_0067.csv
31556268_Loss_0068.csv,buggy,31556268,Loss,True,68,50,data/training_logs/buggy/31556268_Loss_0068.csv
31556268_Loss_0069.csv,buggy,31556268,Loss,True,69,50,data/training_logs/buggy/31556268_Loss_0069.csv
31556268_Loss_0070.csv,buggy,31556268,Loss,True,70,50,data/training_logs/buggy/31556268_Loss_0070.csv
31556268_Loss_0071.csv,buggy,31556268,Loss,True,71,50,data/training_logs/buggy/31556268_Loss_0071.csv
31556268_Loss_0072.csv,buggy,31556268,Loss,True,72,50,data/training_logs/buggy/31556268_Loss_0072.csv
31556268_Loss_0073.csv,buggy,31556268,Loss,True,73,50,data/training_logs/buggy/31556268_Loss_0073.csv
31556268_Loss_0074.csv,buggy,31556268,Loss,True,74,50,data/training_logs/buggy/31556268_Loss_0074.csv
31556268_Loss_0075.csv,buggy,31556268,Loss,True,75,50,data/training_logs/buggy/31556268_Loss_0075.csv
31556268_Loss_0076.csv,buggy,31556268,Loss,True,76,50,data/training_logs/buggy/31556268_Loss_0076.csv
31556268_Loss_0077.csv,buggy,31556268,Loss,True,77,50,data/training_logs/buggy/31556268_Loss_0077.csv
31556268_Loss_0078.csv,buggy,31556268,Loss,True,78,50,data/training_logs/buggy/31556268_Loss_0078.csv
31556268_Loss_0079.csv,buggy,31556268,Loss,True,79,50,data/training_logs/buggy/31556268_Loss_0079.csv
31556268_Loss_0080.csv,buggy,31556268,Loss,True,80,50,data/training_logs/buggy/31556268_Loss_0080.csv
31556268_Loss_0081.csv,buggy,31556268,Loss,True,81,50,data/training_logs/buggy/31556268_Loss_0081.csv
31556268_Loss_0082.csv,buggy,31556268,Loss,True,82,50,data/training_logs/buggy/31556268_Loss_0082.csv
31556268_Loss_0083.csv,buggy,31556268,Loss,True,83,50,data/training_logs/buggy/31556268_Loss_0083.csv
31556268_Loss_0084.csv,buggy,31556268,Loss,True,84,50,data/training_logs/buggy/31556268_Loss_0084.csv
31556268_Loss_0085.csv,buggy,31556268,Loss,True,85,50,data/training_logs/buggy/31556268_Loss_0085.csv
31556268_Loss_0086.csv,buggy,31556268,Loss,True,86,50,data/training_logs/buggy/31556268_Loss_0086.csv
31556268_Loss_0087.csv,buggy,31556268,Loss,True,87,50,data/training_logs/buggy/31556268_Loss_0087.csv
31556268_Loss_0088.csv,buggy,31556268,Loss,True,88,50,data/training_logs/buggy/31556268_Loss_0088.csv
31556268_Loss_0089.csv,buggy,31556268,Loss,True,89,50,data/training_logs/buggy/31556268_Loss_0089.csv
31556268_Loss_0090.csv,buggy,31556268,Loss,True,90,50,data/training_logs/buggy/31556268_Loss_0090.csv
31556268_Loss_0091.csv,buggy,31556268,Loss,True,91,50,data/training_logs/buggy/31556268_Loss_0091.csv
31556268_Loss_0092.csv,buggy,31556268,Loss,True,92,50,data/training_logs/buggy/31556268_Loss_0092.csv
31556268_Loss_0093.csv,buggy,31556268,Loss,True,93,50,data/training_logs/buggy/31556268_Loss_0093.csv
31556268_Loss_0094.csv,buggy,31556268,Loss,True,94,50,data/training_logs/buggy/31556268_Loss_0094.csv
31556268_Loss_0095.csv,buggy,31556268,Loss,True,95,50,data/training_logs/buggy/31556268_Loss_0095.csv
31556268_Loss_0096.csv,buggy,31556268,Loss,True,96,50,data/training_logs/buggy/31556268_Loss_0096.csv
31556268_Loss_0097.csv,buggy,31556268,Loss,True,97,50,data/training_logs/buggy/31556268_Loss_0097.csv
31556268_Loss_0098.csv,buggy,31556268,Loss,True,98,50,data/training_logs/buggy/31556268_Loss_0098.csv
31556268_Loss_0099.csv,buggy,31556268,Loss,True,99,50,data/training_logs/buggy/31556268_Loss_0099.csv
31556268_Loss_0100.csv,buggy,31556268,Loss,True,100,50,data/training_logs/buggy/31556268_Loss_0100.csv
31556268_Loss_0101.csv,buggy,31556268,Loss,True,101,50,data/training_logs/buggy/31556268_Loss_0101.csv
31556268_Loss_0102.csv,buggy,31556268,Loss,True,102,50,data/training_logs/buggy/31556268_Loss_0102.csv
31556268_Loss_0103.csv,buggy,31556268,Loss,True,103,50,data/training_logs/buggy/31556268_Loss_0103.csv
31556268_Loss_0104.csv,buggy,31556268,Loss,True,104,50,data/training_logs/buggy/31556268_Loss_0104.csv
31556268_Loss_0105.csv,buggy,31556268,Loss,True,105,50,data/training_logs/buggy/31556268_Loss_0105.csv
31556268_Loss_0106.csv,buggy,31556268,Loss,True,106,50,data/training_logs/buggy/31556268_Loss_0106.csv
31556268_Loss_0107.csv,buggy,31556268,Loss,True,107,50,data/training_logs/buggy/31556268_Loss_0107.csv
31556268_Loss_0108.csv,buggy,31556268,Loss,True,108,50,data/training_logs/buggy/31556268_Loss_0108.csv
31556268_Loss_0109.csv,buggy,31556268,Loss,True,109,50,data/training_logs/buggy/31556268_Loss_0109.csv
31556268_Loss_0110.csv,buggy,31556268,Loss,True,110,50,data/training_logs/buggy/31556268_Loss_0110.csv
31556268_Loss_0111.csv,buggy,31556268,Loss,True,111,50,data/training_logs/buggy/31556268_Loss_0111.csv
31556268_Loss_0112.csv,buggy,31556268,Loss,True,112,50,data/training_logs/buggy/31556268_Loss_0112.csv
31556268_Loss_0113.csv,buggy,31556268,Loss,True,113,50,data/training_logs/buggy/31556268_Loss_0113.csv
